year,municipality,value
1979,1256,1.410325583649886
1979,1257,6.036216842887704
1979,1260,3.690177101778569
1979,1261,1.5988926543630941
1979,1262,1.5171385029368962
1979,1263,1.4970252066769538
1979,1264,1.2647010727170216
1979,1265,1.11721323864422
1979,1266,1.2669418117001783
1979,1267,1.8567433360148566
1979,1270,1.156400041439697
1979,1272,1.7248509651901136
1979,1273,1.8426370013097477
1979,1275,2.8561936852205534
1979,1276,2.607841592659074
1979,1277,3.835572785316799
1979,1278,3.8744662321723133
1979,1280,1.2568898696357884
1979,1281,1.4784404056890994
1979,1282,1.3130664437163921
1979,1283,2.2460262121879744
1979,1284,2.7130916820887125
1979,1285,1.9069038166805192
1979,1286,1.0448207301338677
1979,1287,1.1532855972670109
1979,1290,1.4799199237690615
1979,1291,1.3513237978573927
1979,1292,5.569038036235321
1979,1293,1.4733592319460653
1979,1315,10.05874955794368
1979,1380,8.9858424757585
1979,1381,8.402982137092598
1979,1382,6.637452065343891
1979,1383,6.1347466268757636
1979,1384,7.7675371414553265
1979,1401,15.857696455655763
1979,1402,13.264159295974434
1979,1407,6.857671002537628
1979,1415,6.429169743295142
1979,1419,5.424629466830643
1979,1421,4.076854420020778
1979,1427,1.6753006854234367
1979,1430,2.739120368138005
1979,1435,3.2292947372709433
1979,1438,2.8043413091861797
1979,1439,3.406209216030757
1979,1440,7.769603961525382
1979,1441,9.406314423285462
1979,1442,5.862162714332969
1979,1443,9.782103098339409
1979,1444,3.9067857121723697
1979,1445,3.5831411489740708
1979,1446,1.2479821700707132
1979,1447,1.2342255610992727
1979,1452,6.503978596616208
1979,1460,0.9042984082599864
1979,1461,2.591940626825404
1979,1462,6.643701487307814
1979,1463,11.128686162864103
1979,1465,9.263129964524511
1979,1466,3.0683278065632553
1979,1470,1.6166980509658169
1979,1471,1.040606520107834
1979,1472,0.3735684091294666
1979,1473,1.0599008713795302
1979,1480,10.610104249654146
1979,1481,12.121315744509493
1979,1482,7.8749884953831115
1979,1484,2.38701824642308
1979,1485,5.429094203447582
1979,1486,2.8296392587986356
1979,1487,3.4564072165728663
1979,1488,5.010393673584367
1979,1489,5.990124266833968
1979,1490,9.809113609504683
1979,1491,5.606338124836974
1979,1492,0.4750916888239252
1979,1493,0.6852956809797828
1979,1494,1.0802029012048275
1979,1495,1.1232803267065548
1979,1496,0.30847973519134636
1979,1497,0.2814511146192466
1979,1498,0.9937258522858491
1979,1499,1.6011619581503302
1979,1715,0.05853752479736742
1979,1730,0.460978057999393
1979,1737,0.39564319503955825
1979,1760,2.54495604250727
1979,1761,0.11310989392663898
1979,1762,0.45593211709033443
1979,1763,0.2838222488516925
1979,1764,0.0
1979,1765,0.12380930736650363
1979,1766,0.3
1979,1780,0.4612785886986054
1979,1781,1.5998230935163131
1979,1782,1.5819313336688894
1979,1783,0.3107765636900517
1979,1784,0.03277698857401263
1979,1785,0.04663248414845156
1979,1814,1.7572117519481991
1979,1860,1.838183612975255
1979,1861,0.9083775656631193
1979,1862,1.6569266590964207
1979,1863,2.534384633668839
1979,1864,1.353848161736521
1979,1880,0.4727607512628454
1979,1881,0.8313585401163123
1979,1882,1.3040690294181663
1979,1883,1.8117887751351427
1979,1884,1.7106661484958154
1979,1885,0.7206015394307929
1979,1904,0.22032388305096534
1979,1907,0.1777310007805446
1979,1960,2.3293083792038534
1979,1961,5.347008586028351
1979,1962,0.07901790087305374
1979,1980,1.3961402438139499
1979,1981,0.9880761830272732
1979,1982,0.040628654569008965
1979,1983,0.48679127131034633
1979,1984,0.8929647486805001
1979,2021,1.0587235437785216
1979,2023,0.2992053378690527
1979,2026,0.3346170453294329
1979,2029,0.4918724046725132
1979,2031,0.3778166729333078
1979,2034,0.23697495275234742
1979,2039,0.0
1979,2061,0.24815697504710713
1979,2062,0.3404109348119433
1979,2080,0.5353041784656924
1979,2081,0.7324982870355591
1979,2082,0.6176723290970506
1979,2083,0.34823193155110943
1979,2084,0.2091092791303902
1979,2085,1.1419846221092689
1979,2101,1.0058558291003963
1979,2104,0.38394766468123276
1979,2121,0.20552468095452286
1979,2132,0.18492304533757192
1979,2161,0.14523782924107442
1979,2180,0.5341766292366629
1979,2181,0.2633908817485516
1979,2182,0.8076873892629213
1979,2183,0.49762848796339104
1979,2184,0.4567963305071986
1979,2260,0.10677977639691992
1979,2262,0.0
1979,2280,0.0
1979,2281,0.27938130282212403
1979,2282,0.31084309788815356
1979,2283,0.10216465433874507
1979,2284,1.4054260733841908
1979,2303,0.0
1979,2305,0.3302421883668166
1979,2309,1.5102903307007902
1979,2313,0.011796680423431571
1979,2321,0.09936819943186309
1979,2326,0.06288561665620207
1979,2361,0.4073176082927049
1979,2380,0.24196171701025657
1979,2401,0.03038604213038591
1979,2403,0.3395308073824942
1979,2404,0.0
1979,2409,0.0
1979,2417,0.0
1979,2418,0.0
1979,2421,0.6822213798682344
1979,2422,0.0
1979,2425,0.060180750688980524
1979,2460,0.0
1979,2462,0.18132517475919702
1979,2463,0.16390241449889503
1979,2480,0.0
1979,2481,0.1917475748943101
1979,2482,0.0
1979,2505,0.0
1979,2506,0.0
1979,2510,0.0
1979,2513,0.2771974547434859
1979,2514,0.0
1979,2518,0.0
1979,2521,0.11593700913124297
1979,2523,0.0
1979,2560,0.0
1979,2580,0.0
1979,2581,0.0
1979,2582,0.0
1979,2583,0.0
1979,2584,0.0
1982,0114,3.012547547094164
1982,0115,4.691274916153096
1982,0117,0.6676780768334168
1982,0120,0.29267281867532363
1982,0123,2.024854787786858
1982,0125,1.7272987595764446
1982,0126,0.3468516664237558
1982,0127,0.5266245522215233
1982,0128,0.7436627826605245
1982,0136,0.09977504076457722
1982,0138,0.38802027204400763
1982,0139,3.672289879649684
1982,0140,2.011190642884107
1982,0160,1.0307717628481157
1982,0162,0.8076532414000894
1982,0163,1.843841530669139
1982,0180,0.5360001326423596
1982,0181,0.17154018186951112
1982,0182,0.45562838433741526
1982,0183,0.6623150377105936
1982,0184,0.6353724993491265
1982,0186,0.49032447892422376
1982,0187,0.446352226873789
1982,0188,9.62606223610546
1982,0191,4.9928460317715855
1982,0192,0.08171482695033191
1982,0305,6.838440499219166
1982,0319,13.377264016019458
1982,0330,10.575176112925462
1982,0331,7.383091707869215
1982,0360,12.52318770362093
1982,0380,11.775227136934278
1982,0381,7.949488319337829
1982,0382,9.305990965594768
1982,0428,2.7257155913807636
1982,0461,0.579172665210582
1982,0480,0.149057606198182
1982,0481,0.0
1982,0482,0.5026764403242383
1982,0483,0.5945600798163785
1982,0484,6.1235838412412065
1982,0486,6.945968256241066
1982,0488,0.01835395253297446
1982,0509,0.007046960293118645
1982,0512,0.0
1982,0513,0.0
1982,0560,0.03051760194307536
1982,0561,0.0
1982,0562,0.6872703561305639
1982,0563,0.0
1982,0580,0.019077756905249807
1982,0581,0.4005390511644245
1982,0582,0.0
1982,0583,0.8588281755401622
1982,0584,0.5777420729752785
1982,0586,0.3203433722621744
1982,0604,0.0
1982,0617,0.18356975572019169
1982,0642,0.0
1982,0643,0.0
1982,0662,0.0
1982,0665,0.0
1982,0680,0.0
1982,0682,0.0
1982,0683,0.06276783210246333
1982,0684,0.0
1982,0685,0.0
1982,0686,0.0023945420387260943
1982,0687,0.0
1982,0760,0.09770937717690115
1982,0761,0.08394205519439013
1982,0763,0.0
1982,0764,0.0
1982,0765,0.0
1982,0767,0.029211700245225902
1982,0780,0.11758592504893102
1982,0781,0.09301827929157885
1982,0821,0.0
1982,0834,0.0
1982,0840,0.024506175250262253
1982,0860,0.0
1982,0861,0.0
1982,0862,0.0
1982,0880,0.0
1982,0881,0.0
1982,0882,0.0
1982,0883,0.0
1982,0884,0.0
1982,0885,0.0
1982,0980,0.0
1982,1060,0.0
1982,1080,0.0
1982,1081,0.0
1982,1082,0.0
1982,1083,0.0
1982,1214,0.007785185047069085
1982,1230,0.0
1982,1231,0.012567405451514675
1982,1233,0.1867442828719037
1982,1256,0.043227438194671695
1982,1257,0.0
1982,1260,0.1618451662190501
1982,1261,0.0
1982,1262,0.0
1982,1263,0.008846068200364222
1982,1264,0.0
1982,1265,0.0
1982,1266,0.0
1982,1267,0.0
1982,1270,0.13106410857837056
1982,1272,0.0
1982,1273,0.0
1982,1275,0.0
1982,1276,0.0
1982,1277,0.11494533122031254
1982,1278,0.0
1982,1280,0.015887968470450414
1982,1281,0.0
1982,1282,0.009860700463765526
1982,1283,0.07289790419328955
1982,1284,0.0
1982,1285,0.0
1982,1286,0.0672569597595462
1982,1287,0.062321092193190486
1982,1290,0.07198319385005592
1982,1291,0.03441735519176821
1982,1292,0.07392709225837052
1982,1293,0.0
1982,1315,0.0
1982,1380,0.0
1982,1381,0.20227586462060418
1982,1382,0.0
1982,1383,0.0
1982,1384,0.0
1982,1401,0.0
1982,1402,0.14853272550736923
1982,1407,0.0
1982,1415,1.6677625061861008
1982,1419,0.24174562100531213
1982,1421,0.2942641967405614
1982,1427,3.623580984492291
1982,1430,4.638055763218208
1982,1435,5.914513252321926
1982,1438,4.35425247487897
1982,1439,2.8542804195121585
1982,1440,0.6041927070867636
1982,1441,0.09044729652539285
1982,1442,0.1910160176294461
1982,1443,0.0
1982,1444,0.049787823381935006
1982,1445,0.09265776449527567
1982,1446,0.4330810767702284
1982,1447,2.909825207728989
1982,1452,0.0
1982,1460,3.3101834506453454
1982,1461,4.72363437057476
1982,1462,1.2839728229521614
1982,1463,0.0
1982,1465,0.08717229943058723
1982,1466,0.018942374027482785
1982,1470,0.08283238436277827
1982,1471,0.15728079384692983
1982,1472,0.05442844406536645
1982,1473,0.32801091361953205
1982,1480,0.08428469404598898
1982,1481,0.23796534613620401
1982,1482,0.7656174720333576
1982,1484,3.293981758588735
1982,1485,1.5838997101684826
1982,1486,5.98993672595997
1982,1487,1.5783440830773443
1982,1488,0.5631287084936194
1982,1489,0.04385775417856475
1982,1490,0.0
1982,1491,0.0
1982,1492,4.9500447779745596
1982,1493,0.7157556921597467
1982,1494,0.01678477402581744
1982,1495,0.2849206260902497
1982,1496,0.0038884233915211287
1982,1497,0.034844389213504544
1982,1498,0.0
1982,1499,0.0
1982,1715,8.936686541267026
1982,1730,10.422461069409923
1982,1737,7.382553897492756
1982,1760,5.399413056141489
1982,1761,5.722100733168219
1982,1762,13.115214517443583
1982,1763,11.431807583339971
1982,1764,7.2131769945863455
1982,1765,5.739985278190937
1982,1766,12.959965943670984
1982,1780,9.191586122852822
1982,1781,5.289708813823404
1982,1782,10.052846699350997
1982,1783,11.452140488192505
1982,1784,13.672992057884299
1982,1785,4.926061828595074
1982,1814,5.014101680954882
1982,1860,2.880164625349306
1982,1861,7.596999615733017
1982,1862,6.452529028035322
1982,1863,8.32698133102868
1982,1864,10.007445425372202
1982,1880,6.307821969611653
1982,1881,9.982163959289352
1982,1882,1.4341915666052378
1982,1883,4.950936363669397
1982,1884,6.574056973582255
1982,1885,5.63886723422159
1982,1904,5.821682926920805
1982,1907,7.816203199896428
1982,1960,4.261737288843818
1982,1961,5.38568106146203
1982,1962,9.906500425721921
1982,1980,8.747609893167986
1982,1981,7.048679521930732
1982,1982,11.102489749600153
1982,1983,7.617533748344316
1982,1984,3.61036773954177
1982,2021,12.567714383869262
1982,2023,10.51154328727959
1982,2026,13.394070806370483
1982,2029,15.462263902172626
1982,2031,13.774166939101733
1982,2034,11.074432736894014
1982,2039,6.834677465580438
1982,2061,10.611717095703263
1982,2062,11.607324712174714
1982,2080,14.965284003551936
1982,2081,13.796740608995282
1982,2082,8.88819973114127
1982,2083,8.845232866819666
1982,2084,6.300112845071956
1982,2085,12.183589108573226
1982,2101,15.885702081945915
1982,2104,10.547997764616612
1982,2121,9.911642381948491
1982,2132,1.4647081820978398
1982,2161,3.02428266535139
1982,2180,14.078051526549217
1982,2181,10.74778914089209
1982,2182,12.912124034089832
1982,2183,11.378200312358558
1982,2184,5.623815240549244
1982,2260,0.10677977639691992
1982,2262,0.0
1982,2280,0.1969482987420381
1982,2281,0.2018506892474175
1982,2282,0.0
1982,2283,0.7456716816941346
1982,2284,0.2753066606538364
1982,2303,0.5214954929773482
1982,2305,0.3165249024619949
1982,2309,1.1384088176505853
1982,2313,1.309798991952435
1982,2321,0.244920621644589
1982,2326,1.0391796118795653
